Num_Acc;catr;circ;nbv;vosp;prof;plan;larrout;surf;infra;situ;vma
202200046320;3;2;2;0;1;1; -1;2;0;1;50
202200046321;3;2;3;0;1;1; -1;1;0;1;80
202200046322;4;2;2;0;1;1; -1;1;0;1;50
202200046323;3;2;2;0;1;1; -1;1;0;1;50
202200046324;4;2;2;3;1;1; -1;1;0;1;50
202200046325;3;2;2;0;3;3; -1;1;9;3;80
202200046326;4;-1;1;0;1;1; -1;1;0;1;30
202200046327;6;-1;-1;0;1;1; -1;1;0;1;50
202200046328;3;2;2;0;1;1; -1;1;0;1;80
202200046329;4;2;2;0;1;1; -1;1;0;1;50
202200046330;4;-1;0;0;1;1; -1;1;0;1;30
202200046331;4;2;2;0;1;3; -1;1;0;1;50
202200046332;2;2;2;3;1;1;7;2;0;1;50
202200046333;4;2;2;0;1;1; -1;1;0;1;30
202200046334;4;2;3;0;1;1; -1;1;0;1;50
202200046335;3;2;2;3;1;1; -1;1;5;1;50
202200046336;4;2;1;0;1;2; -1;1;0;1;30
202200046337;2;3;0;0;1;2; -1;8;0;1;70
202200046338;4;1;-1;2;1;1; -1;1;0;1;50
202200046339;2;3;4;3;1;1; -1;1;0;1;110
202200046340;4;2;2;1;1;1; -1;1;9;1;50
202200046341;3;2;2;0;1;1;4;1;0;1;-1
202200046342;4;1;1;0;1;1; -1;1;0;1;50
202200046343;4;2;2;0;1;1; -1;1;0;1;50
202200046344;4;2;2;2;1;1; -1;1;0;1;50
202200046345;2;2;2;0;1;1;7;1;0;1;80
202200046346;3;2;2;0;1;1; -1;1;0;1;80
202200046347;3;1;4;0;1;1; -1;1;0;1;70
202200046348;4;2;2;0;1;2; -1;1;0;1;50
202200046349;3;2;2;0;2;1;4;1;0;1;50
202200046350;7;2;2;2;1;1; -1;1;0;1;50
202200046351;3;2;2;0;1;2; -1;1;0;1;70
202200046352;4;1;1;0;1;1; -1;1;0;1;50
202200046353;3;3;2;0;2;1; -1;1;9;3;90
202200046354;4;2;2;2;1;1; -1;1;0;5;50
202200046355;3;2;2;0;2;2; -1;1;0;1;50
202200046356;4;2;2;1;1;1; -1;1;5;1;50
202200046357;4;2;2;0;1;1; -1;1;0;1;50
202200046358;4;3;6;0;1;1; -1;1;0;1;50
202200046359;3;2;2;0;4;3; -1;1;0;1;50
202200046360;4;2;2;3;1;1; -1;1;5;1;50
202200046361;4;2;2;0;1;3; -1;1;0;1;50
202200046362;1;3;10;0;1;3; -1;2;3;1;130
202200046363;3;2;2;0;1;3; -1;1;0;3;80
202200046364;4;-1;0;3;1;1; -1;1;6;1;1
202200046365;7;2;3;1;1;1; -1;1;0;1;50
202200046366;3;2;2;0;1;1; -1;2;0;1;50
202200046367;3;2;2;0;1;1; -1;1;0;1;80
202200046368;7;2;2;0;2;3; -1;2;0;1;80
202200046369;3;2;5;3;1;2; -1;1;5;1;50
202200046370;7;2;4;0;1;1; -1;1;0;1;50
202200046371;4;2;2;0;1;1; -1;1;5;1;50
202200046372;4;1;1;0;1;1; -1;1;0;1;30
202200046373;3;4;4;0;1;3; -1;1;5;1;50
202200046374;7;2;3;0;1;1; -1;1;0;1;70
202200046375;4;1;1;0;1;1;3;1;0;1;50
202200046376;4;2;2;0;1;1;"4;5";2;0;1;80
202200046377;4;2;3;0;1;1; -1;1;0;1;50
202200046378;7;2;2;1;1;2; -1;1;0;1;70
202200046379;4;2;2;0;1;1; -1;1;0;1;50
202200046380;3;2;2;0;1;2; -1;2;0;4;50
202200046381;4;2;2;0;4;2;4;1;0;3;80
202200046382;4;2;2;0;1;1; -1;1;0;1;50
202200046383;3;2;2;0;1;1; -1;1;0;8;80
202200046384;4;2;2;0;1;1; -1;1;0;1;50
202200046385;7;2;2;0;1;1; -1;1;0;1;50
202200046386;3;2;2;0;1;1; -1;2;0;1;80
202200046387;3;2;2;0;1;1; -1;1;0;1;50
202200046388;2;3;8;0;1;2; -1;1;0;1;90
202200046389;3;3;2;0;1;1; -1;1;0;1;50
202200046390;3;2;2;0;1;1; -1;1;0;1;80
202200046391;1;1;2;0;2;2; -1;1;0;1;70
202200046392;3;2;2;0;1;1; -1;1;0;4;50
202200046393;7;2;2;0;1;1; -1;1;2;1;50
202200046394;4;2;2;1;1;1; -1;1;0;1;50
202200046395;4;2;5;1;1;1; -1;1;0;1;50
202200046396;1;1;3;0;1;3; -1;1;0;2;110
202200046397;3;2;2;0;4;1; -1;2;0;1;90
202200046398;4;2;4;0;1;3; -1;1;5;1;50
202200046399;4;2;2;0;1;1; -1;1;9;3;50
202200046400;3;-1;1;0;1;1; -1;2;0;1;50
202200046401;7;1;2;0;1;1; -1;1;1;1;70
202200046402;1;3;3;0;1;1; -1;1;0;1;90
202200046403;4;3;4;3;4;2; -1;1;2;1;50
202200046404;2;3;2;0;1;3; -1;2;0;1;110
202200046405;2;3;4;0;1;1; -1;1;0;1;70
202200046406;4;2;3;0;1;2; -1;1;0;1;50
202200046407;7;3;4;0;1;2; -1;1;0;3;50
202200046408;3;2;2;0;1;1; -1;1;0;1;80
202200046409;7;2;3;3;1;1; -1;1;9;1;50
202200046410;1;3;4;0;1;1; -1;1;0;1;90
202200046411;7;3;6;0;1;1; -1;1;0;1;50
202200046412;3;2;2;0;1;3; -1;2;0;3;80
202200046413;4;2;2;0;1;2; -1;1;0;1;50
202200046414;1;3;4;0;1;3; -1;1;0;1;70
202200046415;4;1;1;0;1;1; -1;1;0;4;50
202200046416;7;3;4;0;1;1; -1;1;0;1;50
202200046417;4;2;4;0;1;1; -1;1;0;1;30
202200046418;3;2;2;0;1;1; -1;2;0;1;80
202200046419;1;3;3;0;1;1; -1;1;0;1;90
202200046420;4;2;2;0;1;1; -1;1;0;1;30
202200046421;3;2;2;0;1;1; -1;1;0;8;90
202200046422;4;2;2;0;1;1; -1;1;0;1;50
202200046423;3;2;3;3;1;1; -1;1;0;1;50
202200046424;1;3;5;0;1;1; -1;1;0;1;90
202200046425;4;-1;2;0;1;1; -1;1;0;1;50
202200046426;3;2;2;0;2;1; -1;1;0;1;80
202200046427;4;2;3;0;1;1; -1;1;0;1;30
202200046428;4;1;1;0;1;1; -1;1;0;1;30
202200046429;1;1;3;0;1;1; -1;1;8;1;130
202200046430;4;2;2;0;1;1; -1;1;0;1;50
202200046431;3;2;2;0;1;1; -1;1;0;1;50
202200046432;3;4;4;0;1;1; -1;1;0;8;50
202200046433;3;2;2;0;1;1; -1;1;0;1;50
202200046434;4;3;4;0;1;1; -1;1;0;1;50
202200046435;4;2;1;0;1;1; -1;1;0;1;30
202200046436;3;2;1;0;1;1; -1;1;9;1;70
202200046437;2;4;0;1;1;1; -1;1;0;5;30
202200046438;4;2;2;0;2;1; -1;1;0;1;50
202200046439;2;3;4;0;1;2; -1;1;0;8;110
202200046440;3;2;2;0;1;1; -1;1;0;3;70
202200046441;3;2;2;0;4;2; -1;2;0;3;80
202200046442;6;-1;0;0;1;1; -1;1;0;8;30
202200046443;3;2;-1;0;1;1; -1;1;0;1;50
202200046444;4;3;1;0;1;1; -1;2;6;1;50
202200046445;3;-1;2;0;1;1; -1;1;0;1;50
202200046446;4;2;2;0;1;1; -1;1;0;1;50
202200046447;3;1;1;0;1;3; -1;1;3;1;50
202200046448;3;2;2;0;1;2; -1;1;0;3;50
202200046449;4;2;2;0;1;1; -1;1;0;1;50
202200046450;3;1;1;0;1;1; -1;1;0;1;50
202200046451;4;3;4;0;2;1; -1;1;0;1;50
202200046452;1;3;4;0;2;1; -1;1;0;1;130
202200046453;3;3;4;0;1;1; -1;1;0;1;70
202200046454;7;3;4;3;1;1; -1;1;0;1;50
202200046455;4;2;4;0;1;1; -1;1;0;1;50
202200046456;4;2;1;0;2;2; -1;1;0;1;50
202200046457;4;2;2;0;1;1;7;2;0;1;70
202200046458;2;2;2;0;2;4; -1;2;0;1;50
202200046459;4;-1;2;1;1;1; -1;1;0;1;30
202200046460;7;3;2;0;4;1; -1;1;9;1;50
202200046461;3;2;2;0;1;1; -1;1;0;1;50
202200046462;4;1;2;0;1;1; -1;1;0;1;50
202200046463;4;2;4;3;1;1; -1;1;2;1;50
202200046464;2;-1;2;0;1;1; -1;1;9;3;70
202200046465;4;1;1;1;2;1; -1;2;0;1;30
202200046466;4;2;2;0;1;1; -1;1;0;1;50
202200046467;2;3;2;0;2;1; -1;1;0;1;50
202200046468;2;2;2;0;1;1; -1;1;0;1;80
202200046469;3;3;4;0;1;1; -1;1;0;1;50
202200046470;4;3;2;0;1;1; -1;1;0;1;50
202200046471;4;2;2;0;1;1; -1;2;0;1;80
202200046472;4;2;3;0;1;1; -1;1;0;1;30
202200046473;4;2;2;0;1;1; -1;1;0;1;30
202200046474;3;2;3;0;1;1; -1;1;0;1;50
202200046475;3;2;2;0;1;1; -1;1;0;1;50
202200046476;3;2;2;0;1;1; -1;1;2;1;80
202200046477;4;2;2;0;1;1; -1;1;0;4;50
202200046478;3;-1;2;0;1;1; -1;1;0;1;30
202200046479;3;2;2;0;1;1; -1;1;0;1;90
202200046480;4;2;2;0;1;1; -1;1;0;1;50
202200046481;6;4;2;0;1;1;4;1;0;8;-1
202200046482;4;2;2;0;1;1; -1;1;0;1;50
202200046483;4;2;2;0;1;1; -1;1;0;1;30
202200046484;3;3;2;0;1;1; -1;1;9;1;50
202200046485;7;3;4;1;1;1; -1;1;0;1;50
202200046486;3;2;2;1;1;3; -1;1;0;1;70
202200046487;3;2;2;0;1;1; -1;1;0;1;70
202200046488;4;1;2;1;1;1; -1;1;0;1;50
202200046489;3;2;2;0;2;3; -1;1;1;1;50
202200046490;4;2;2;0;1;1; -1;1;0;1;30
202200046491;3;3;4;0;1;1; -1;1;0;1;50
202200046492;4;-1;2;0;1;1;4;2;0;1;50
202200046493;3;3;4;0;1;1; -1;1;0;1;30
202200046494;7;2;2;0;1;1; -1;1;6;1;50
202200046495;3;1;2;0;1;2; -1;2;5;1;50
202200046496;3;2;2;1;1;1; -1;1;0;1;50
202200046497;4;2;2;0;1;1; -1;1;0;1;50
202200046498;3;2;2;2;2;1; -1;1;0;1;80
202200046499;4;2;2;1;1;1; -1;1;0;5;50
202200046500;4;2;2;0;4;1; -1;1;0;1;50
202200046501;3;3;4;0;1;1; -1;1;2;1;50
202200046502;4;2;2;0;1;1; -1;1;0;1;70
202200046503;3;2;2;0;1;1; -1;1;0;1;80
202200046504;3;1;1;0;1;3; -1;1;0;1;50
202200046505;4;2;2;0;4;3; -1;1;8;1;50
202200046506;4;1;2;0;1;1; -1;1;0;1;50
202200046507;4;2;2;0;1;1; -1;1;0;1;30
202200046508;3;2;2;0;2;1; -1;1;0;1;50
202200046509;3;2;2;0;1;1; -1;1;5;1;80
202200046510;3;2;2;0;1;1; -1;1;0;1;70
202200046511;4;2;2;0;1;1; -1;1;0;1;50
202200046512;7;3;6;0;1;1; -1;1;0;1;50
202200046513;3;2;2;0;2;3; -1;1;0;1;50
202200046514;4;1;2;0;2;1;4;1;9;8;50
202200046515;4;2;2;0;1;2; -1;1;0;1;50
202200046516;4;-1;2;1;1;1; -1;1;0;5;50
202200046517;3;2;2;0;2;1; -1;1;0;1;50
202200046518;4;2;2;0;1;1; -1;1;5;1;50
202200046519;4;2;2;2;1;1; -1;1;0;1;50
202200046520;4;1;3;0;1;1; -1;1;0;1;50
202200046521;7;2;2;0;1;1; -1;1;0;1;50
202200046522;3;2;2;0;1;1; -1;1;0;1;50
202200046523;4;2;2;0;1;1; -1;1;9;1;50
202200046524;3;3;4;0;2;1; -1;2;0;1;50
202200046525;3;2;1;0;2;1; -1;1;0;1;50
202200046526;4;2;2;2;1;1; -1;1;0;1;50
202200046527;3;2;2;0;2;1; -1;1;0;1;70
202200046528;4;1;3;0;1;1; -1;1;0;1;70
202200046529;3;3;2;0;1;1; -1;1;9;1;50
202200046530;3;2;1;0;2;1; -1;1;0;1;50
202200046531;4;1;2;0;2;1; -1;1;0;1;50
202200046532;2;1;1;0;1;3; -1;1;3;3;70
202200046533;4;1;2;0;2;1; -1;1;0;1;50
202200046534;6;-1;-1;0;1;1; -1;1;9;8;20
202200046535;4;1;1;1;1;1; -1;1;0;1;30
202200046536;4;1;1;0;2;1; -1;1;0;1;30
202200046537;4;2;2;0;1;2; -1;2;0;1;50
202200046538;4;3;2;3;1;1; -1;1;-1;6;30
202200046539;4;1;1;0;1;1; -1;2;0;1;30
202200046540;7;2;2;0;1;1; -1;1;0;1;50
202200046541;4;2;4;1;1;1; -1;1;0;1;30
202200046542;4;2;2;0;1;1; -1;1;0;4;50
202200046543;4;1;3;3;1;1; -1;1;-1;6;50
202200046544;4;1;2;1;1;1; -1;1;-1;5;30
202200046545;4;2;1;0;1;1; -1;1;0;1;50
202200046546;4;1;1;0;1;1; -1;1;0;1;30
202200046547;4;2;2;0;1;1; -1;1;0;1;30
202200046548;4;2;5;0;1;1; -1;1;0;1;50
202200046549;4;2;2;0;1;1; -1;1;0;1;30
202200046550;4;2;4;1;1;1; -1;1;-1;5;30
202200046551;4;1;1;0;1;2; -1;1;0;1;30
202200046552;4;-1;2;0;1;1; -1;1;0;1;30
202200046553;4;-1;-1;0;1;2; -1;1;0;1;30
202200046554;4;1;1;3;1;1; -1;1;0;1;30
202200046555;4;2;2;0;1;1; -1;2;0;4;50
202200046556;4;1;1;0;1;3; -1;1;0;1;30
202200046557;4;2;2;0;1;1; -1;1;0;1;30
202200046558;4;2;2;0;1;1; -1;1;0;1;30
202200046559;4;1;1;0;2;1; -1;1;0;1;50
202200046560;4;2;2;0;1;1; -1;1;0;1;30
202200046561;4;2;2;0;2;1; -1;1;0;1;50
202200046562;4;3;5;0;1;1; -1;1;0;1;30
202200046563;4;2;3;3;1;1; -1;1;-1;6;30
202200046564;4;1;1;0;1;1; -1;1;0;1;30
202200046565;3;2;4;1;1;1; -1;1;9;5;25
202200046566;4;1;1;0;2;1; -1;1;0;1;50
202200046567;4;2;2;0;1;1; -1;1;0;1;30
202200046568;4;1;2;0;1;1; -1;1;0;1;50
202200046569;3;1;1;1;1;1; -1;1;0;1;30
202200046570;4;2;2;0;1;1; -1;1;0;1;50
202200046571;4;1;2;2;2;1; -1;2;0;1;30
202200046572;4;2;2;0;1;1; -1;1;0;1;60
202200046573;4;2;2;0;2;1; -1;1;0;1;30
202200046574;4;2;2;0;1;1; -1;2;5;1;30
202200046575;4;1;4;0;1;1; -1;1;0;1;70
202200046576;3;3;3;0;2;1; -1;1;0;1;50
202200046577;3;2;2;0;1;1; -1;2;0;4;50
202200046578;4;1;4;0;1;1; -1;1;0;1;70
202200046579;3;2;4;0;1;1; -1;1;5;1;50
202200046580;4;2;4;0;1;1; -1;1;0;1;30
202200046581;3;3;4;0;1;1; -1;1;0;1;50
202200046582;4;2;2;1;2;1; -1;1;0;1;30
202200046583;3;2;2;1;1;1; -1;1;0;1;30
202200046584;3;2;2;1;1;1; -1;1;0;5;50
202200046585;4;2;2;0;1;1; -1;1;0;1;30
202200046586;3;3;2;0;1;1; -1;2;0;8;50
202200046587;4;2;2;0;1;1; -1;1;0;1;30
202200046588;3;1;1;0;2;1; -1;1;0;1;30
202200046589;3;2;2;0;1;1; -1;1;0;1;30
202200046590;3;2;2;1;1;1; -1;1;0;5;30
202200046591;4;2;0;1;1;1; -1;1;0;1;50
202200046592;3;2;2;0;2;1; -1;2;0;1;80
202200046593;3;2;2;0;1;1; -1;1;0;1;50
202200046594;4;1;1;2;2;1; -1;1;0;1;30
202200046595;4;2;3;1;1;3; -1;1;0;5;30
202200046596;3;2;2;0;1;2; -1;1;0;1;50
202200046597;3;1;1;0;1;1; -1;1;0;1;50
202200046598;4;2;2;0;1;1; -1;1;5;1;50
202200046599;4;2;2;0;1;1; -1;1;0;1;50
202200046600;4;1;1;0;1;1; -1;1;0;4;30
202200046601;4;3;2;0;1;1; -1;1;0;1;50
202200046602;3;2;2;0;1;1; -1;1;0;1;80
202200046603;4;2;1;0;1;1; -1;1;0;1;30
202200046604;3;-1;1;3;1;1; -1;1;0;8;10
202200046605;3;2;4;0;1;1; -1;1;0;1;50
202200046606;4;3;2;2;1;1; -1;1;0;1;50
202200046607;3;2;2;0;3;1; -1;2;0;1;80
202200046608;4;1;1;0;1;1; -1;1;0;1;30
202200046609;3;2;1;0;1;1; -1;1;0;1;50
202200046610;4;2;2;0;1;1; -1;1;0;1;50
202200046611;3;2;2;0;1;1; -1;1;0;1;30
202200046612;3;2;2;0;2;1; -1;1;0;1;50
202200046613;4;2;5;0;2;1; -1;1;0;1;30
202200046614;4;1;1;1;2;1; -1;1;0;5;30
202200046615;3;2;1;0;3;4;3;1;0;1;30
202200046616;4;2;2;0;1;1; -1;1;0;1;50
202200046617;3;2;2;0;2;2; -1;1;0;1;80
202200046618;3;3;1;0;1;1; -1;1;0;1;50
202200046619;3;2;1;0;1;1;3;1;0;1;50
202200046620;4;2;2;0;1;1; -1;1;0;1;30
202200046621;4;2;4;1;1;1; -1;1;-1;5;30
202200046622;3;1;2;0;1;1; -1;1;0;1;50
202200046623;3;2;2;0;1;1; -1;2;0;8;70
202200046624;4;1;2;3;1;1; -1;1;0;6;30
202200046625;3;2;2;0;2;1;5;1;0;4;50
202200046626;4;3;4;2;1;1; -1;1;0;1;50
202200046627;4;1;1;0;1;1; -1;1;0;1;50
202200046628;3;2;2;0;2;1; -1;1;0;1;70
202200046629;7;2;2;0;1;1; -1;1;0;3;50
202200046630;4;2;3;0;1;1; -1;1;0;1;30
202200046631;4;2;2;0;1;2;5;2;0;1;-1
202200046632;4;2;2;2;1;1; -1;1;0;5;50
202200046633;3;2;2;0;1;1; -1;1;5;1;30
202200046634;4;2;2;0;2;3;4;1;0;1;80
202200046635;4;1;1;2;1;1; -1;1;0;5;50
202200046636;1;3;4;0;2;3; -1;1;0;1;110
202200046637;1;3;3;0;1;1; -1;2;0;1;90
202200046638;4;1;1;2;1;1; -1;1;0;1;30
202200046639;3;2;2;0;1;3; -1;1;0;1;70
202200046640;1;1;4;0;1;3; -1;1;0;2;110
202200046641;4;1;1;0;1;1; -1;1;0;1;50
202200046642;4;2;2;0;1;1; -1;2;0;8;50
202200046643;3;2;2;0;1;1; -1;1;0;1;50
202200046644;3;2;2;0;1;1; -1;1;0;1;90
202200046645;4;2;2;0;1;1; -1;1;0;1;30
202200046646;3;2;2;0;2;2; -1;1;0;1;80
202200046647;3;2;2;0;2;1; -1;1;0;1;30
202200046648;3;2;2;0;1;3; -1;1;0;1;50
202200046649;4;2;2;0;1;1;7;1;0;1;50
202200046650;4;1;2;1;1;1; -1;1;0;1;30
202200046651;3;2;2;0;1;1; -1;1;0;1;80
202200046652;3;2;2;0;1;3; -1;2;0;1;80
202200046653;3;2;3;0;1;1; -1;1;0;1;50
202200046654;3;2;2;0;1;1; -1;1;0;1;-1
202200046655;3;2;2;0;2;1; -1;1;0;1;50
202200046656;4;3;8;1;2;1; -1;1;0;5;30
202200046657;3;2;2;1;2;1; -1;1;0;5;30
202200046658;3;2;2;0;1;1; -1;1;5;4;50
202200046659;3;2;2;0;1;1; -1;1;0;1;90
202200046660;3;2;2;0;1;1; -1;1;0;1;80
202200046661;4;1;3;1;1;1; -1;2;0;1;30
202200046662;3;-1;2;0;1;1; -1;1;0;1;50
202200046663;3;2;2;0;2;4; -1;1;0;3;50
202200046664;3;2;2;0;2;3; -1;1;0;1;80
202200046665;4;2;2;0;1;1; -1;1;0;1;50
202200046666;4;2;3;3;1;1; -1;1;0;6;30
202200046667;3;2;2;0;1;1; -1;2;0;1;80
202200046668;4;-1;1;0;1;3; -1;9;0;8;-1
202200046669;3;2;2;0;1;2; -1;1;0;1;90
202200046670;9;1;5;0;1;1; -1;1;1;8;50
202200046671;3;2;2;0;1;4; -1;1;0;3;90
202200046672;3;-1;2;2;1;1; -1;1;0;1;50
202200046673;3;2;2;0;1;1; -1;1;0;1;80
202200046674;3;2;2;0;1;1; -1;1;0;1;70
202200046675;3;2;2;0;1;1; -1;1;0;1;80
202200046676;4;2;4;0;1;1; -1;2;0;1;50
202200046677;3;2;2;0;1;1; -1;1;0;1;50
202200046678;3;2;2;0;2;3; -1;1;0;1;80
202200046679;7;2;2;0;2;2; -1;2;0;1;50
202200046680;4;2;2;0;1;1; -1;1;0;1;50
202200046681;3;2;2;0;1;1; -1;1;0;1;50
202200046682;3;2;2;0;1;2; -1;1;0;1;90
202200046683;4;2;2;0;1;1;4;1;5;1;80
202200046684;4;2;6;0;1;1; -1;2;0;1;50
202200046685;4;2;1;0;2;1; -1;1;0;1;50
202200046686;2;2;2;0;1;1; -1;1;0;1;80
202200046687;3;2;2;0;2;2; -1;1;0;1;70
202200046688;3;2;2;0;1;1; -1;1;0;1;80
202200046689;2;3;4;0;1;1; -1;1;5;1;50
202200046690;3;3;4;1;1;1; -1;1;0;4;50
202200046691;3;2;2;0;2;1; -1;1;0;3;80
202200046692;3;2;2;0;1;1; -1;1;0;1;80
202200046693;3;2;2;0;1;1; -1;1;9;1;50
202200046694;3;3;2;0;1;1; -1;1;0;1;50
202200046695;4;2;1;0;2;2;3;1;0;1;70
202200046696;3;2;2;0;2;1; -1;1;0;1;80
202200046697;3;2;1;0;1;1; -1;1;0;1;70
202200046698;3;2;1;0;1;1; -1;1;0;3;50
202200046699;3;2;2;0;1;1; -1;1;0;1;80
202200046700;3;2;2;0;2;3; -1;2;0;1;80
202200046701;6;-1;-1;0;1;1;4;2;6;8;30
202200046702;4;1;2;0;1;1; -1;1;9;1;70
202200046703;3;2;2;0;1;1; -1;1;0;3;50
202200046704;3;2;2;0;1;1; -1;2;0;1;30
202200046705;4;2;2;0;1;1; -1;1;0;1;50
202200046706;2;2;2;0;2;1; -1;1;9;1;80
202200046707;1;3;4;0;2;1; -1;1;0;1;110
202200046708;3;2;2;0;1;1; -1;1;0;1;80
202200046709;7;2;2;0;1;1; -1;1;0;1;80
202200046710;3;2;2;0;1;1;5;1;0;1;50
202200046711;4;2;2;0;1;1; -1;2;0;1;30
202200046712;1;1;3;0;1;1; -1;1;0;1;130
202200046713;1;3;5;3;4;1; -1;1;0;1;110
202200046714;4;2;1;0;1;3;4;1;5;1;50
202200046715;4;2;2;0;1;1;4;1;0;1;50
202200046716;1;3;4;0;2;2; -1;1;2;3;130
202200046717;3;2;2;0;1;1; -1;2;0;1;80
202200046718;4;1;4;0;1;1; -1;2;5;1;30
202200046719;3;2;2;0;2;1; -1;1;5;1;80
202200046720;3;2;2;0;2;1; -1;1;0;1;80
202200046721;3;-1;2;0;1;1; -1;1;9;8;-1
202200046722;2;3;4;0;2;3; -1;1;2;8;70
202200046723;3;2;2;0;1;3; -1;1;0;3;80
202200046724;4;2;2;0;2;1; -1;2;0;1;30
202200046725;3;2;2;0;2;1; -1;1;0;1;80
202200046726;2;3;4;0;1;1; -1;2;0;1;50
202200046727;1;3;3;0;1;1;"13;5";1;0;1;130
202200046728;3;2;2;0;1;1; -1;1;0;1;30
202200046729;3;2;2;0;1;1; -1;1;0;1;80
202200046730;4;2;4;0;2;3; -1;2;0;1;30
202200046731;4;2;2;0;1;1; -1;1;0;1;30
202200046732;2;3;4;0;1;1; -1;1;0;1;110
202200046733;3;2;2;0;1;3; -1;1;0;8;90
202200046734;2;2;-1;-1;1;1; -1;1;0;1;-1
202200046735;3;2;2;1;2;1; -1;2;0;1;80
202200046736;4;2;2;0;1;1; -1;1;0;1;30
202200046737;2;2;2;0;1;1; -1;1;0;1;90
202200046738;1;3;2;0;1;1; -1;1;0;1;110
202200046739;3;2;2;0;1;1; -1;2;0;3;80
202200046740;2;2;2;0;1;1;7;1;0;1;80
202200046741;2;2;2;0;2;2;5;1;0;1;80
202200046742;4;2;4;1;1;1; -1;1;-1;5;30
202200046743;4;1;1;0;1;1; -1;1;0;1;50
202200046744;2;2;2;0;1;1;7;1;0;1;80
202200046745;3;2;2;0;1;2; -1;1;0;1;80
202200046746;3;2;2;0;2;3; -1;1;0;1;80
202200046747;4;2;2;0;1;1; -1;1;0;1;30
202200046748;3;3;2;0;1;3; -1;1;0;1;80
202200046749;3;2;2;0;1;1; -1;1;0;3;80
202200046750;4;2;2;0;1;1;5;1;0;1;70
202200046751;3;1;2;0;1;1; -1;1;0;1;50
202200046752;4;1;2;0;1;1; -1;1;0;1;30
202200046753;3;2;3;0;1;1; -1;1;0;1;80
202200046754;4;2;2;0;3;1;4;1;0;1;50
202200046755;3;2;2;0;1;1; -1;1;0;3;80
202200046756;2;2;2;0;1;1; -1;1;5;1;80
202200046757;3;2;2;0;2;2; -1;2;0;1;50
202200046758;4;2;4;0;1;1; -1;2;0;1;30
202200046759;3;2;2;0;1;1; -1;1;0;1;80
202200046760;3;2;2;0;2;3; -1;2;0;1;30
202200046761;7;2;2;0;1;3; -1;2;2;1;80
202200046762;3;2;2;0;1;1; -1;1;0;8;80
202200046763;4;-1;2;0;1;3;4;1;0;4;50
202200046764;4;2;2;0;1;1; -1;2;0;1;30
202200046765;4;2;1;0;1;1;3;1;0;1;50
202200046766;3;2;2;0;1;3; -1;1;0;1;80
202200046767;3;1;2;0;1;2;3;1;0;1;30
202200046768;3;2;2;0;2;3; -1;1;0;3;90
202200046769;4;2;2;0;1;1;4;2;0;1;50
202200046770;4;2;4;0;1;1; -1;1;0;1;30
202200046771;3;2;2;0;1;1; -1;1;0;1;50
202200046772;3;2;2;0;2;3; -1;1;0;8;80
202200046773;3;2;2;0;1;1; -1;1;0;3;80
202200046774;3;2;2;0;2;4; -1;1;0;1;70
202200046775;3;2;2;0;1;1; -1;1;5;1;80
202200046776;4;2;2;0;4;1;7;1;5;8;50
202200046777;3;-1;1;0;1;1; -1;1;0;8;-1
202200046778;3;2;2;0;1;1; -1;1;0;1;50
202200046779;4;2;4;0;1;1; -1;1;0;1;50
202200046780;7;2;2;0;1;1; -1;1;0;1;50
202200046781;3;2;2;0;1;1; -1;2;0;1;90
202200046782;4;1;1;0;1;1; -1;2;0;1;30
202200046783;3;2;2;0;1;3; -1;1;0;5;80
202200046784;7;2;2;0;2;1;5;1;2;1;50
202200046785;3;2;2;0;1;2; -1;1;2;8;80
202200046786;4;3;3;1;1;1; -1;2;-1;5;30
202200046787;3;2;2;0;1;1; -1;1;0;1;50
202200046788;3;2;2;0;1;1;4;1;0;3;70
202200046789;3;-1;2;0;1;1; -1;1;0;1;50
202200046790;7;4;0;0;4;1;0;1;5;1;50
202200046791;4;2;2;0;1;1; -1;2;0;1;30
202200046792;3;2;1;0;1;3; -1;2;0;1;80
202200046793;3;2;2;0;1;1; -1;1;0;1;90
202200046794;3;2;2;0;1;1; -1;1;0;1;70
202200046795;3;2;2;0;1;2; -1;1;0;1;-1
202200046796;4;3;1;0;2;1; -1;2;0;1;30
202200046797;3;2;2;0;1;1; -1;1;0;3;90
202200046798;3;2;2;0;1;1; -1;1;0;1;80
202200046799;4;2;2;0;1;1; -1;1;0;1;50
202200046800;3;2;2;0;1;1; -1;1;0;1;-1
202200046801;2;3;2;0;1;1;10;2;0;3;110
202200046802;4;2;4;0;1;1; -1;1;8;1;30
202200046803;3;2;2;0;1;1; -1;1;0;3;80
202200046804;3;2;2;0;4;1; -1;1;0;1;80
202200046805;3;4;3;0;1;1; -1;1;5;1;80
202200046806;1;1;3;0;2;1; -1;1;0;1;110
202200046807;4;2;5;1;1;1; -1;1;-1;5;30
202200046808;4;1;1;0;4;3; -1;1;0;1;50
202200046809;3;2;2;0;1;1; -1;1;0;1;80
202200046810;3;2;2;0;1;1; -1;1;0;1;50
202200046811;4;3;1;1;3;1; -1;1;0;4;30
202200046812;1;1;3;0;1;1; -1;1;0;2;90
202200046813;3;3;2;0;1;2; -1;1;0;1;50
202200046814;4;2;2;0;1;1;7;1;9;1;50
202200046815;3;2;2;0;1;1;"5;5";1;5;1;80
202200046816;3;2;4;3;1;1; -1;1;5;1;50
